"Region","SUID_sd2","ID","SppCode","STATE_ABBR","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","PROC_FOREST","REMARKS","NBR_OF_UNITS","UOM","OWNERSHIP","ELEVATION","SU_SECURITY_ID","SU_CREATED_BY","SU_CREATED_DATE","SU_CREATED_IN_INSTANCE","SU_MODIFIED_BY","SU_MODIFIED_DATE","SU_MODIFIED_IN_INSTANCE","SUBUNIT","WATERSHED_CODE","STATE_ABBR.1","COUNTY_NAME","CONG_DIST_NAME","FIREREGIME","ISWUI","LAND_SUITABILITY_CLASS_CODE","REFORESTATION_STATUS_CODE","MGT_AREA_CODE","MGT_PRESCRIPTION_CODE","PRODUCTIVITY_CLASS_CODE","FEATURE_TYPE","SLOPE","ASPECT","LEGAL_LOCATION","ACT_OBJ_CLASS","ACT_OBJ_TECH","ACT_OBJ_NAME","EVENT_CN","ACTIVITY_CODE","LOCAL_QUALIFIER.1","ACT_SECURITY_ID","ACT_CREATED_BY","ACT_CREATED_DATE","ACT_CREATED_IN_INSTANCE","ACT_MODIFIED_BY","ACT_MODIFIED_DATE","ACT_MODIFIED_IN_INSTANCE","TREATMENT_NAME","DATE_PLANNED","NBR_UNITS_PLANNED","DATE_ACCOMPLISHED","NBR_UNITS_ACCOMPLISHED","DATE_COMPLETED","BIOMASS_UTILIZATION","CWPP","UNIT_ID","COST_PER_UOM","ACTIVITY_REMARKS","FISCAL_YEAR_PLANNED","FISCAL_YEAR_ACCOMPLISHED","FISCAL_YEAR_COMPLETED","CAUSAL_AGENT","EVENT_NAME","EVENT_YEAR","EXAM_NBR","ACTIVITY.1","TRACS_SILVA","NEEDS_ADJUSTMENT","REQ_CAUSAL_AGENT","ACTIVITY_UOM","IMPLEMENTATION_PROJECT_CN","IMPLEMENTATION_PROJECT_NBR","IMPLEMENTATION_PROJECT","IMPL_PROJECT_TYPE","SALE_CATEGORY","SALE_CN","NEPA_PROJECT_CN","PRI_FUNDING_EVENT_CN","PRIMARY_FUND","FUND_CODE","BASE_YEAR","PERCENT_FUNDED","FUND_NAME","FUND_ABBR","METHOD_CODE","EQUIPMENT_CODE","FUELS_FLAG","INVAS_FLAG","SILVI_FLAG","OTHER_FLAG","FUELS_KP_AREA","SUID_CN","AU_ID_NAME_ORG","FUND_CODES","PRI_BEN_RESOUCE_EVENT_CN","PRIMARY_RESOURCE","RESOURCE_CODE","WORKFORCE_CODES","KV_NBR_UNITS_FUNDED","PURPOSE_CODE","SCI_SPECIES_CODE","SCI_SPECIES_TYPE_CODE","NBR_PLANTED_TREES_STAKED","NBR_STAKED_TREES_SURVIVING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","SURV_COMMENTS","CN","SEEDLOT","SEED_PLANNED_NBR_UNITS","SEED_ACTUAL_NBR_UNITS","SEED_UOM","NURSERY_CODE","SEEDLING_LOT_ID","SEEDLING_PLANNED_NBR_UNITS","SEEDLING_ACTUAL_NBR_UNITS","SEEDLING_UOM","SEED_BREEDING_ZONE","AGE_CLASS_SEED_BED","AGE_CLASS_TRANSPLANT","SEEDLING_STOCK_TYPE_CODE","SEED_SOURCE_CODE","ASST_MIGRATION","SUID_sd2.1","ID.1","FACTS_ID","Region.1","SppCode.1","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","SeedlingActualUnits","PlantingDate","NurseryCode","SEED_SOURCE_CODE.1","SeedlingUOM","Seedzone","SUID_OG","Matched_Substring","SeedLAT","SeedLONG","DateSeedCollected","DateSeedTest","SeedlotSpp","SeedlotZone","Elev_SeedCollection","Nursery","SeedStock2023","SeedStockUnits"
4,"412011907941054000","0412011907941054000","","ID","Plant Trees","N/A",NA,NA,412,"",1,"ACRES","FS",NA,41201,"DELLIS","1/15/19 12:29",10602,"STEPHANIEMERRILL","1/18/19 11:31",10602,"000",NA,"ID","Adams","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7148411010602",4431,"N/A",41201,"BRADLEYLAPLANTE","10/21/24 13:23",10602,"BRADLEYLAPLANTE","10/21/24 13:23",10602,"","7/9/2024",1,"10/1/2024",1,"2024-10-01","","","",1,"",2024,2025,2025,"Fire","MESA",2018,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,50985,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1169156010602,"1907941054                                                                                          MESA FIRE SALVAGE                                                                                   041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7148437010602,"ES12790071",NA,NA,"","LPK","",170,170,"Trees per Acre","",1,NA,2,1,"N","412011907941054000","0412011907941054000","1907941054",4,"","ES12790071",2024,"2020-05-13","2024-10-01","","2024-10-01","LPK",1,"Trees per Acre","","412011907941054000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412012250740062000","0412022250740062000","","ID","Plant Trees","N/A",NA,NA,412,"",56,"ACRES","FS",NA,41202,"ELIZABETHBARNES","12/21/21 12:08",10602,"","",NA,"000",NA,"ID","Washington","",NA,"",600,"","","",4,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6959781010602",4431,"N/A",41202,"HAYLEEJOHNSON","2/7/24 12:23",10602,"ADAMHODGE","9/27/24 23:11",10602,"","9/15/2024",56,"9/23/2024",56,"2024-09-23","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2020,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1302863010602,"2250740062                                                                                          WOODHEAD REGENERATION IB62                                                                          041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127128010602,"ES12790071",70,70,"","LPK","23C091",70,70,"Trees per Acre","",1,NA,2,1,"N","412012250740062000","0412022250740062000","2250740062",4,"","ES12790071",2024,"2024-09-23","2024-09-23","70","2024-09-23","LPK",1,"Trees per Acre","","412012250740062000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412012250940014000","0412012250940014000","","ID","Plant Trees","N/A",NA,NA,412,"",27,"ACRES","FS",NA,41201,"ELIZABETHBARNES","10/29/22 10:04",10602,"HAYLEEJOHNSON","1/29/24 16:41",10602,"000",NA,"ID","Washington","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6665582010602",4431,"N/A",41201,"ELIZABETHBARNES","10/29/22 10:27",10602,"ADAMHODGE","9/28/24 10:56",10602,"","9/13/2023",26.5,"9/24/2024",26.5,"2024-09-24","","","",250,"",2023,2024,2024,"Fire","WOODHEAD FIRE",2020,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1341278010602,"2250940014                                                                                          WOODHEAD REFORESTATION HR14                                                                         041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127134010602,"ES12790071",114,114,"","LPK","23C091",114,114,"Trees per Acre","",1,NA,2,1,"N","412012250940014000","0412012250940014000","2250940014",4,"","ES12790071",2024,"2024-09-24","2024-09-24","114","2024-09-24","LPK",1,"Trees per Acre","","412012250940014000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412012251340071000","0412022251340071000","","ID","Plant Trees","N/A",NA,NA,412,"",15,"ACRES","FS",NA,41202,"ELIZABETHBARNES","12/21/21 11:51",10602,"","",NA,"000",NA,"ID","Washington","",NA,"",600,"","","",4,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6949047010602",4431,"N/A",41202,"HAYLEEJOHNSON","1/17/24 11:37",10602,"ADAMHODGE","9/28/24 10:26",10602,"","9/15/2024",15,"9/23/2024",15,"2024-09-23","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2020,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1302851010602,"2251340071                                                                                          WOODHEAD REGENERATION BR71                                                                          041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127127010602,"ES12790071",56,56,"","LPK","23C091",56,56,"Trees per Acre","",1,NA,2,1,"N","412012251340071000","0412022251340071000","2251340071",4,"","ES12790071",2024,"2024-09-23","2024-09-23","56","2024-09-23","LPK",1,"Trees per Acre","","412012251340071000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412022210940051000","0412022210940051000","","ID","Plant Trees","N/A",NA,NA,412,"",17,"ACRES","FS",NA,41202,"ELIZABETHBARNES","12/21/21 11:29",10602,"ELIZABETHBARNES","12/21/21 11:30",10602,"000",NA,"ID","Washington","",NA,"",600,"","","",4,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6943957010602",4431,"N/A",41202,"HAYLEEJOHNSON","1/9/24 17:41",10602,"BRADLEYLAPLANTE","12/11/24 16:21",10602,"","9/15/2024",17,"9/25/2024",17,"2024-09-25","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2020,NA,"Plant Trees","Y","N","Y","Acres","6524138010602","","WOODHEAD SOUTH","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1302834010602,"2210940051                                                                                          WOODHEAD REGENERATION BM51                                                                          041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127155010602,"ES12790071",18,18,"","LPK","23C091",18,18,"Trees per Acre","",1,NA,2,1,"N","412022210940051000","0412022210940051000","2210940051",4,"","ES12790071",2024,"2024-09-25","2024-09-25","18","2024-09-25","LPK",1,"Trees per Acre","","412022210940051000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412022210940053000","0412022210940053000","","ID","Plant Trees","N/A",NA,NA,412,"",14,"ACRES","FS",NA,41202,"ELIZABETHBARNES","12/21/21 11:30",10602,"ELIZABETHBARNES","12/21/21 11:30",10602,"000",NA,"ID","Washington","",NA,"",600,"","","",4,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6408849010602",4431,"N/A",41202,"ELIZABETHBARNES","12/21/21 13:53",10602,"BRADLEYLAPLANTE","12/11/24 16:15",10602,"","9/15/2024",14,"9/25/2024",14,"2024-09-25","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2020,NA,"Plant Trees","Y","N","Y","Acres","6524138010602","","WOODHEAD SOUTH","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1302835010602,"2210940053                                                                                          WOODHEAD REGENERATION BM53                                                                          041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127151010602,"ES12790071",42,42,"","LPK","23C091",42,42,"Trees per Acre","",1,NA,2,1,"N","412022210940053000","0412022210940053000","2210940053",4,"","ES12790071",2024,"2024-09-25","2024-09-25","42","2024-09-25","LPK",1,"Trees per Acre","","412022210940053000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"412022210940054000","0412022210940054000","","ID","Plant Trees","N/A",NA,NA,412,"",15,"ACRES","FS",NA,41202,"ELIZABETHBARNES","12/21/21 11:31",10602,"","",NA,"000",NA,"ID","Washington","",NA,"",600,"","","",4,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6949015010602",4431,"N/A",41202,"HAYLEEJOHNSON","1/17/24 11:10",10602,"BRADLEYLAPLANTE","12/11/24 16:02",10602,"","9/15/2024",15,"9/25/2024",15,"2024-09-25","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2020,NA,"Plant Trees","Y","N","Y","Acres","6524138010602","","WOODHEAD SOUTH","","",NA,55786,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1302836010602,"2210940054                                                                                          WOODHEAD REGENERATION BM54                                                                          041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127147010602,"ES12790071",38,38,"","LPK","23C091",38,38,"Trees per Acre","",1,NA,2,1,"N","412022210940054000","0412022210940054000","2210940054",4,"","ES12790071",2024,"2024-09-25","2024-09-25","38","2024-09-25","LPK",1,"Trees per Acre","","412022210940054000","Complete Match","45.04257952",-116.1163241,"1979","11/9/2009","PIEN","PAYETT","7.1","Lucky",28.08,"lbs"
4,"4.12022E+17","0412022210841041000","","ID","Plant Trees","N/A",NA,NA,412,"",6,"ACRES","FS",NA,41202,"ELIZABETHBARNES","5/30/2024 18:34",10602,"NATALIEMCNEES","6/4/2024 9:14",10602,"000",NA,"ID","Washington","",NA,"",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7.02062E+12",4431,"N/A",41202,"ELIZABETHBARNES","5/30/2024 18:39",10602,"BRADLEYLAPLANTE","12/11/2024 16:31",10602,"","5/15/2024",6,"9/26/2024",6,"2024-09-26","","","40",118,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.40932e+12,"2210841041                                                                                          WOODHEAD SOUTH UNIT 41                                                                              041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7.18915e+12,"ES12913045",NA,NA,"","LPK","es12913045",222,222,"Trees per Acre","",2,NA,2,5,"N","4.12022E+17","0412022210841041000","2210841041",4,"","ES12913045",2024,"2024-09-26","2024-09-26","","2024-09-26","LPK",5,"Trees per Acre","","4.12022E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"4.12022E+17","0412022210741040000","","ID","Plant Trees","N/A",NA,NA,412,"",58,"ACRES","FS",NA,41202,"AVILLWOCK","5/11/2022 14:08",10602,"AVILLWOCK","5/11/2022 14:08",10602,"000",NA,"ID","Washington","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.53277E+12",4431,"N/A",41202,"AVILLWOCK","5/11/2022 14:09",10602,"ADAMHODGE","9/28/2024 12:48",10602,"","5/15/2024",58,"9/28/2024",58,"2024-09-28","","","40",633.46,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31296e+12,"2210741040                                                                                          WOODHEAD SOUTH UNIT 40                                                                              041202","CWKV","","","","CT",58,"","","",NA,NA,"","",NA,"","",NA,"",7.12719e+12,"ES12913045",NA,NA,"","LPK","23C093",21,21,"Trees per Acre","",1,0,2,1,"N","4.12022E+17","0412022210741040000","2210741040",4,"","ES12913045",2024,"2024-09-16","2024-09-28","","2024-09-28","LPK",1,"Trees per Acre","","4.12022E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"4.12022E+17","0412022213841038000","","ID","Plant Trees","N/A",NA,NA,412,"",9,"ACRES","FS",NA,41202,"AVILLWOCK","5/11/2022 13:58",10602,"AVILLWOCK","5/11/2022 13:58",10602,"000",NA,"ID","Washington","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.53276E+12",4431,"N/A",41202,"AVILLWOCK","5/11/2022 13:59",10602,"ADAMHODGE","9/28/2024 12:34",10602,"","5/15/2024",9,"9/27/2024",9,"2024-09-27","","","38",633.46,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31296e+12,"2213841038                                                                                          WOODHEAD SOUTH UNIT 38                                                                              041202","CWKV","","","","CT",9,"","","",NA,NA,"","",NA,"","",NA,"",7.12719e+12,"ES12913045",NA,NA,"","LPK","23C093",11,11,"Trees per Acre","",1,NA,2,1,"N","4.12022E+17","0412022213841038000","2213841038",4,"","ES12913045",2024,"2024-09-27","2024-09-27","","2024-09-27","LPK",1,"Trees per Acre","","4.12022E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"4.12022E+17","0412022213841037000","","ID","Plant Trees","N/A",NA,NA,412,"",13,"ACRES","FS",NA,41202,"ELIZABETHBARNES","5/30/2024 18:37",10602,"NATALIEMCNEES","6/4/2024 8:43",10602,"000",NA,"ID","Washington","",NA,"",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7.02063E+12",4431,"N/A",41202,"ELIZABETHBARNES","5/30/2024 18:41",10602,"ADAMHODGE","9/28/2024 12:09",10602,"","5/15/2024",13,"9/26/2024",13,"2024-09-26","","","40",118,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.40932e+12,"2213841037                                                                                          WOODHEAD SOUTH UNIT 37                                                                              041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7.12717e+12,"ES12913045",NA,NA,"","LPK","23C093",56,56,"Trees per Acre","",1,NA,2,1,"N","4.12022E+17","0412022213841037000","2213841037",4,"","ES12913045",2024,"2024-09-26","2024-09-26","","2024-09-26","LPK",1,"Trees per Acre","","4.12022E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"4.12022E+17","0412022210741040000","","ID","Plant Trees","N/A",NA,NA,412,"",58,"ACRES","FS",NA,41202,"AVILLWOCK","5/11/2022 14:08",10602,"AVILLWOCK","5/11/2022 14:08",10602,"000",NA,"ID","Washington","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7.18948E+12",4431,"N/A",41202,"BRADLEYLAPLANTE","12/12/2024 12:20",10602,"BRADLEYLAPLANTE","12/12/2024 12:20",10602,"","10/9/2023",58,"9/16/2024",58,"2024-09-16","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2018,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","",NA,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31296e+12,"2210741040                                                                                          WOODHEAD SOUTH UNIT 40                                                                              041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7.18948e+12,"ES12913045",NA,NA,"","LPK","",222,222,"Trees per Acre","",2,NA,2,5,"N","4.12022E+17","0412022210741040000","2210741040",4,"","ES12913045",2024,"2024-09-16","2024-09-28","","2024-09-16","LPK",5,"Trees per Acre","","4.12022E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"4.12012E+17","0412012216540025000","","ID","Plant Trees","N/A",NA,NA,412,"",171,"ACRES","FS",NA,41201,"ELIZABETHBARNES","1/21/2022 15:25",10602,"JEANNECOLLINS","8/25/2023 9:29",10602,"000",NA,"ID","Adams","",NA,"",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.8402E+12",4431,"N/A",41201,"JEANNECOLLINS","8/25/2023 9:36",10602,"ADAMHODGE","9/30/2024 8:42",10602,"","9/15/2024",171,"9/28/2024",171,"2024-09-30","","","",250,"",2024,2024,2024,"Fire","MESA",2018,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,50985,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.30447e+12,"2216540025                                                                                          MESA REGENERATION M2225                                                                             041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7.1276e+12,"ES12913045",NA,NA,"","LPK","23C093",17,17,"Trees per Acre","",1,0,2,1,"N","4.12012E+17","0412012216540025000","2216540025",4,"","ES12913045",2024,"2024-09-30","2024-09-30","","2024-09-30","LPK",1,"Trees per Acre","","4.12012E+17","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"412012216540025000","0412012216540025000","","ID","Plant Trees","N/A",NA,NA,412,"",171,"ACRES","FS",NA,41201,"ELIZABETHBARNES","1/21/22 15:25",10602,"JEANNECOLLINS","8/25/23 9:29",10602,"000",NA,"ID","Adams","",NA,"",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6840202010602",4431,"N/A",41201,"JEANNECOLLINS","8/25/23 9:36",10602,"ADAMHODGE","9/30/24 8:42",10602,"","9/15/2024",171,"9/28/2024",171,"2024-09-30","","","",250,"",2024,2024,2024,"Fire","MESA",2018,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,50985,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1304472010602,"2216540025                                                                                          MESA REGENERATION M2225                                                                             041201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7127597010602,"ES12913045",NA,NA,"","LPK","23C093",17,17,"Trees per Acre","",1,0,2,1,"N","412012216540025000","0412012216540025000","2216540025",4,"","ES12913045",2024,"2024-09-30","2024-09-30","","2024-09-30","LPK",1,"Trees per Acre","","412012216540025000","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"412022210741040000","0412022210741040000","","ID","Plant Trees","N/A",NA,NA,412,"",58,"ACRES","FS",NA,41202,"AVILLWOCK","5/11/22 14:08",10602,"AVILLWOCK","5/11/22 14:08",10602,"000",NA,"ID","Washington","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6532774010602",4431,"N/A",41202,"AVILLWOCK","5/11/22 14:09",10602,"ADAMHODGE","9/28/24 12:48",10602,"","5/15/2024",58,"9/28/2024",58,"2024-09-28","","","40",633.46,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1312962010602,"2210741040                                                                                          WOODHEAD SOUTH UNIT 40                                                                              041202","CWKV","","","","CT",58,"","","",NA,NA,"","",NA,"","",NA,"",7127194010602,"ES12913045",NA,NA,"","LPK","23C093",21,21,"Trees per Acre","",1,0,2,1,"N","412022210741040000","0412022210741040000","2210741040",4,"","ES12913045",2024,"2024-09-16","2024-09-28","","2024-09-28","LPK",1,"Trees per Acre","","412022210741040000","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"412022210741040000","0412022210741040000","","ID","Plant Trees","N/A",NA,NA,412,"",58,"ACRES","FS",NA,41202,"AVILLWOCK","5/11/22 14:08",10602,"AVILLWOCK","5/11/22 14:08",10602,"000",NA,"ID","Washington","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7189477010602",4431,"N/A",41202,"BRADLEYLAPLANTE","12/12/24 12:20",10602,"BRADLEYLAPLANTE","12/12/24 12:20",10602,"","10/9/2023",58,"9/16/2024",58,"2024-09-16","","","",250,"",2024,2024,2024,"Fire","WOODHEAD",2018,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","",NA,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1312962010602,"2210741040                                                                                          WOODHEAD SOUTH UNIT 40                                                                              041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7189481010602,"ES12913045",NA,NA,"","LPK","",222,222,"Trees per Acre","",2,NA,2,5,"N","412022210741040000","0412022210741040000","2210741040",4,"","ES12913045",2024,"2024-09-16","2024-09-28","","2024-09-16","LPK",5,"Trees per Acre","","412022210741040000","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
4,"412022210841041000","0412022210841041000","","ID","Plant Trees","N/A",NA,NA,412,"",6,"ACRES","FS",NA,41202,"ELIZABETHBARNES","5/30/24 18:34",10602,"NATALIEMCNEES","6/4/24 9:14",10602,"000",NA,"ID","Washington","",NA,"",500,"","","",3,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7020624010602",4431,"N/A",41202,"ELIZABETHBARNES","5/30/24 18:39",10602,"BRADLEYLAPLANTE","12/11/24 16:31",10602,"","5/15/2024",6,"9/26/2024",6,"2024-09-26","","","40",118,"",2024,2024,2024,"Harvest","WOODHEAD SOUTH",2022,NA,"Plant Trees","Y","N","Y","Acres","65,241,380,106,026,500,000,000,000"," ,NPL013","SOUTHWEST IDAHO,WOODHEAD SOUTH"," ,NPL","C",28083010602,56201,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1409315010602,"2210841041                                                                                          WOODHEAD SOUTH UNIT 41                                                                              041202","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7189149010602,"ES12913045",NA,NA,"","LPK","es12913045",222,222,"Trees per Acre","",2,NA,2,5,"N","412022210841041000","0412022210841041000","2210841041",4,"","ES12913045",2024,"2024-09-26","2024-09-26","","2024-09-26","LPK",5,"Trees per Acre","","412022210841041000","Complete Match","45.07417645",-116.3985333,"1991","5/24/2012","PIEN","PAYETT","4.4","Lucky",1.82,"lbs"
