"Region","ID","Species","State","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","Nursery","SeedStock2023","SeedStockUnits","SeedLAT","SeedLONG","Elevation_PlantingLoc","PlantedElevation","SeedElevation"
"2","0204056102001028992","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2407.64,2407.64,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2418.42,2418.42,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2428.92,2428.92,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,11,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2413.64,2413.64,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,16,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2395.96,2395.96,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,17,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2396.11,2396.11,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,18,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2410.85,2410.85,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,15,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2425.25,2425.25,2517.81
"2","0204056104021032992","PIPO","CO",NA,NA,2,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2420.61,2420.61,NA
"2","0204056104021032992","PIPO","CO",NA,NA,12,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2426.82,2426.82,NA
"2","0204056104021032992","PIPO","CO",NA,NA,11,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2428.86,2428.86,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2427.45,2427.45,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2428.11,2428.11,NA
"2","0204056104021032992","PIPO","CO",NA,NA,10,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2432.62,2432.62,NA
"2","0204056104021032992","PIPO","CO",NA,NA,11,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2415.87,2415.87,NA
"2","0204056104021032992","PIPO","CO",NA,NA,5,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2424,2424,NA
"2","0204056104021032992","PIPO","CO",NA,NA,2,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2426.07,2426.07,NA
"2","0204056104021032992","PIPO","CO",NA,NA,3,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2426.43,2426.43,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2426.55,2426.55,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2425.64,2425.64,NA
"2","0204056104021032992","PIPO","CO",NA,NA,7,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2424.5,2424.5,NA
"2","0204056104021032992","PIPO","CO",NA,NA,13,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2423.67,2423.67,NA
"2","0204056104021032992","PIPO","CO",NA,NA,12,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2424.98,2424.98,NA
"2","0204056104021032992","PIPO","CO",NA,NA,4,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2410.84,2410.84,NA
"2","0204056104021032992","PIPO","CO",NA,NA,6,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2410.7,2410.7,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2411.04,2411.04,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2424.17,2424.17,NA
"2","0204056104021032992","PIPO","CO",NA,NA,10,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2419.83,2419.83,NA
"2","0204056104021032992","PIPO","CO",NA,NA,9,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2420.29,2420.29,NA
"2","0204056104021032992","PIPO","CO",NA,NA,7,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2417.15,2417.15,NA
"2","0204056104021032992","PIPO","CO",NA,NA,11,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2408.48,2408.48,NA
"2","0204056104021032992","PIPO","CO",NA,NA,10,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2413.53,2413.53,NA
"2","0204056104021032992","PIPO","CO",NA,NA,11,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2418.94,2418.94,NA
"2","0204056102001028992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2397.43,2397.43,NA
"2","0204056102001030016","PIPO","CO",NA,NA,24,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2387.54,2387.54,NA
"2","0204056102001027008","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2330.39,2330.39,NA
"2","0204056102001027008","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2383.09,2383.09,NA
"2","0204056102001027008","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2369.24,2369.24,NA
"2","0204056102001027008","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2351.3,2351.3,NA
"2","0204056103001012992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2414.38,2414.38,NA
"2","0204056103001012992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2413.88,2413.88,NA
"2","0204056103001012992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2400.35,2400.35,NA
"2","0204056103001012992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2400.16,2400.16,NA
"2","0204056104020032000","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2419.5,2419.5,NA
"2","0204056104020032000","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2410.3,2410.3,NA
"2","0204056104030006016","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2408.01,2408.01,NA
"2","0204056104030004992","PIPO","CO",NA,NA,25,NA,"PP0424108106",NA,NA,NA,"Bessey",NA,"nSeeds",NA,-108.14063,2381,2381,NA
"2","02BURNTCEDAR4600000","PIPO","CO",NA,NA,6,NA,"PP1249408803",NA,NA,NA,"Bessey",NA,"nSeeds",38.97697,-104.9451,2709.26,2709.26,2689.43
"2","02SHREWSBERRY100000","PIPO","CO",NA,NA,11,NA,"PP1249408503",NA,NA,NA,"Bessey",NA,"nSeeds",38.94063,-105.35323,2595.36,2595.36,2642.47
"2","02SHREWSBERRY200000","PIPO","CO",NA,NA,11,NA,"PP1249408503",NA,NA,NA,"Bessey",NA,"nSeeds",38.94063,-105.35323,2518.86,2518.86,2642.47
"2","02BURNTCEDAR8130000","PIPO","CO",NA,NA,22,NA,"PP1249408503",NA,NA,NA,"Bessey",NA,"nSeeds",38.94063,-105.35323,2676.1,2676.1,2642.47
"2","02BURNTCEDAR4200000","PIPO","CO",NA,NA,25,NA,"PP1249409103",NA,NA,NA,"Bessey",NA,"nSeeds",39.0354254,-105.2456721,2756.55,2756.55,2771.45
"2","02SHREWSBERRY100000","PSME","CO",NA,NA,14,NA,"DF1249408403",NA,NA,NA,"Bessey",NA,"nSeeds",38.9493253,-105.3534663,2595.36,2595.36,2551.47
"2","02SHREWSBERRY200000","PSME","CO",NA,NA,14,NA,"DF1249408403",NA,NA,NA,"Bessey",NA,"nSeeds",38.9493253,-105.3534663,2518.86,2518.86,2551.47
"2","02BURNTCEDAR8130000","PSME","CO",NA,NA,3,NA,"DF1249408403",NA,NA,NA,"Bessey",NA,"nSeeds",38.9493253,-105.3534663,2676.1,2676.1,2551.47
"2","02BURNTCEDAR52A0000","PSME","CO",NA,NA,8,NA,"DF1249409003",NA,NA,NA,"Bessey",NA,"nSeeds",38.97649,-104.95523,2802.77,2802.77,2700.36
"2","02BURNTCEDAR5100000","PSME","CO",NA,NA,25,NA,"DF1249409003",NA,NA,NA,"Bessey",NA,"nSeeds",38.97649,-104.95523,2813.72,2813.72,2700.36
"2","02BURNTCEDAR4600000","PSME","CO",NA,NA,19,NA,"DF1249409003",NA,NA,NA,"Bessey",NA,"nSeeds",38.97649,-104.95523,2709.26,2709.26,2700.36
"2","02VALLECITO80000000","PIPO","CO",NA,NA,21,NA,"PP1324708083",NA,NA,NA,"Bessey",NA,"nSeeds",37.4587,-108.284368,2423.62,2423.62,2542.41
"2","02VALLECITO20000000","PIPO","CO",NA,NA,4,NA,"PP1324708083",NA,NA,NA,"Bessey",NA,"nSeeds",37.4587,-108.284368,2593.38,2593.38,2542.41
"2","02VALLECITO60000000","PIPO","CO",NA,NA,25,NA,"PP1324708083",NA,NA,NA,"Bessey",NA,"nSeeds",37.4587,-108.284368,2410.87,2410.87,2542.41
"2","02VALLECITO50000000","PIPO","CO",NA,NA,21,NA,"PP1324708083",NA,NA,NA,"Bessey",NA,"nSeeds",37.4587,-108.284368,2400.48,2400.48,2542.41
"2","02VALLECITONCANYON0","PIPO","CO",NA,NA,13,NA,"PP1324708083",NA,NA,NA,"Bessey",NA,"nSeeds",37.4587,-108.284368,2372.05,2372.05,2542.41
"2","02MISSIONARYRIDGE70","PSME","CO",NA,NA,2,NA,"DF1324608603",NA,NA,NA,"Bessey",NA,"nSeeds",37.583321,-108.150833,2607,2607,2596.95
"2","02MISSIONARYRIDGE40","PSME","CO",NA,NA,7,NA,"DF1324608603",NA,NA,NA,"Bessey",NA,"nSeeds",37.583321,-108.150833,2598.6,2598.6,2596.95
"2","02MISSIONARYRIDGE60","PSME","CO",NA,NA,4,NA,"DF1324608603",NA,NA,NA,"Bessey",NA,"nSeeds",37.583321,-108.150833,2584.59,2584.59,2596.95
"2","02MISSIONARYRIDGE10","PSME","CO",NA,NA,10,NA,"DF1324608603",NA,NA,NA,"Bessey",NA,"nSeeds",37.583321,-108.150833,2497.24,2497.24,2596.95
"2","02PEAK2000000000000","PIEN","CO",NA,NA,25,NA,"ES1548511513",NA,NA,NA,"Bessey",523966.48,"nSeeds",39.123,-106.578,3312.5,3312.5,3512.57
"2","02GUTZLER1000000000","PIEN","CO",NA,NA,31,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,2956.29,2956.29,2399.35
"2","02GUTZLER1000000000","PIEN","CO",NA,NA,42,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,2973.17,2973.17,2399.35
"2","02GUTZLER1000000000","PIEN","CO",NA,NA,31,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,2996.57,2996.57,2399.35
"2","02GUTZLER1000000000","PIEN","CO",NA,NA,28,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,2969.66,2969.66,2399.35
"2","02GUTZLER1000000000","PIEN","CO",NA,NA,21,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,3006.12,3006.12,2399.35
"2","02GUTZLER2000000000","PIEN","CO",NA,NA,15,NA,"ES1507483100002",NA,NA,NA,"CdA",122591,"lbs",47.72328,-113.5924,2907.73,2907.73,2399.35
"2","02FLICKENSTEIN33000","PIPO","CO",NA,NA,25,NA,"PP1249485003",NA,NA,NA,"CdA",130300,"lbs",46.7811,-113.2601,2526.56,2526.56,1780.7
"2","0204054704011011008","PIPO","CO",NA,NA,100,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2435.84,2435.84,1604.8
"2","0204054704011012000","PIPO","CO",NA,NA,100,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2375.46,2375.46,1604.8
"2","0204054704011009984","PIPO","CO",NA,NA,50,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2418.99,2418.99,1604.8
"2","0204054704011009984","PIPO","CO",NA,NA,50,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2417.07,2417.07,1604.8
"2","0204056104021004992","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2397.04,2397.04,1604.8
"2","0204056104021004992","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2404.37,2404.37,1604.8
"2","0204056104021004992","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2401.65,2401.65,1604.8
"2","0204056104021004992","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2405.85,2405.85,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,9,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2383.04,2383.04,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,8,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2372.51,2372.51,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,6,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2370.52,2370.52,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,8,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2366.75,2366.75,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,6,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2366.62,2366.62,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,9,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2369.5,2369.5,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2373.6,2373.6,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2383.42,2383.42,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2383.28,2383.28,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,10,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2380.98,2380.98,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,8,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2378.13,2378.13,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,5,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2373.14,2373.14,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,5,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2374.93,2374.93,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,5,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2375.5,2375.5,1604.8
"2","0204056104021003008","PIPO","CO",NA,NA,4,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2376.15,2376.15,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,8,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2388.99,2388.99,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,12,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2402.21,2402.21,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,11,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2401.56,2401.56,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2387.09,2387.09,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,13,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2397.53,2397.53,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,8,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2398.01,2398.01,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,10,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2404.44,2404.44,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,12,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2401.38,2401.38,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2403.82,2403.82,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2404.94,2404.94,1604.8
"2","0204056104030007008","PIPO","CO",NA,NA,7,NA,"PP04247080XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2406.28,2406.28,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2426.15,2426.15,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,11,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2421.96,2421.96,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,6,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2421.51,2421.51,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,13,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2419.46,2419.46,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,10,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2425.06,2425.06,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,12,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.23,2423.23,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2420.88,2420.88,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,10,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2420.26,2420.26,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.8,2423.8,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,7,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2422.79,2422.79,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2419.66,2419.66,1604.8
"2","0204056104030010000","PIPO","CO",NA,NA,13,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2419.31,2419.31,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2428.65,2428.65,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2417.17,2417.17,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.08,2423.08,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,10,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.8,2423.8,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,13,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.7,2423.7,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,12,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2428.4,2428.4,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,5,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2426.64,2426.64,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,5,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2424.36,2424.36,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.83,2423.83,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2419.09,2419.09,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2416.55,2416.55,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2412.36,2412.36,1604.8
"2","0204056102001001984","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2426.32,2426.32,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2431.02,2431.02,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,6,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2434.98,2434.98,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,10,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2433.66,2433.66,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,6,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2426.85,2426.85,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,12,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2428.83,2428.83,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,8,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2430.46,2430.46,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,7,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2432.66,2432.66,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2428.3,2428.3,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,4,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2424.7,2424.7,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,7,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.13,2423.13,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,7,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2420.53,2420.53,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,7,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2423.6,2423.6,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2426.97,2426.97,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,10,NA,"PP04247082XX",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2431.13,2431.13,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2430.47,2430.47,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2430.04,2430.04,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2430.28,2430.28,1604.8
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2431.31,2431.31,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2439.6,2439.6,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2433.68,2433.68,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2434.32,2434.32,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2433.2,2433.2,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2437.55,2437.55,1604.8
"2","0204056102001003008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"CdA",105608,"lbs",46.46128,-115.6303,2436.77,2436.77,1604.8
